timestamp,bs_id,vehicle_id,packet_type,size_bytes
722.0,J2,emergency_flow.3,emergency_encrypted,664
723.0,J2,emergency_flow.3,emergency_encrypted,660
724.0,J2,emergency_flow.3,emergency_encrypted,664
725.0,J2,emergency_flow.3,emergency_encrypted,660
726.0,J2,emergency_flow.3,emergency_encrypted,664
727.0,J2,emergency_flow.3,emergency_encrypted,664
728.0,J2,emergency_flow.3,emergency_encrypted,664
729.0,J2,emergency_flow.3,emergency_encrypted,664
729.0,J2,emergency_flow_ns.2,emergency_encrypted,668
730.0,J2,emergency_flow.3,emergency_encrypted,628
730.0,J2,emergency_flow_ns.2,emergency_encrypted,668
731.0,J2,emergency_flow.3,emergency_encrypted,628
731.0,J2,emergency_flow_ns.2,emergency_encrypted,668
732.0,J2,emergency_flow.3,emergency_encrypted,628
732.0,J2,emergency_flow_ns.2,emergency_encrypted,668
733.0,J2,emergency_flow.3,emergency_encrypted,628
733.0,J2,emergency_flow_ns.2,emergency_encrypted,668
734.0,J2,emergency_flow.3,emergency_encrypted,628
734.0,J2,emergency_flow_ns.2,emergency_encrypted,668
735.0,J2,emergency_flow.3,emergency_encrypted,628
735.0,J2,emergency_flow_ns.2,emergency_encrypted,668
736.0,J2,emergency_flow.3,emergency_encrypted,628
736.0,J2,emergency_flow_ns.2,emergency_encrypted,668
737.0,J2,emergency_flow.3,emergency_encrypted,628
737.0,J2,emergency_flow_ns.2,emergency_encrypted,668
738.0,J2,emergency_flow.3,emergency_encrypted,628
738.0,J2,emergency_flow_ns.2,emergency_encrypted,668
739.0,J2,emergency_flow.3,emergency_encrypted,628
739.0,J2,emergency_flow_ns.2,emergency_encrypted,668
740.0,J2,emergency_flow.3,emergency_encrypted,628
740.0,J2,emergency_flow_ns.2,emergency_encrypted,668
741.0,J2,emergency_flow.3,emergency_encrypted,628
741.0,J2,emergency_flow_ns.2,emergency_encrypted,668
742.0,J2,emergency_flow.3,emergency_encrypted,628
742.0,J2,emergency_flow_ns.2,emergency_encrypted,668
743.0,J2,emergency_flow.3,emergency_encrypted,628
743.0,J2,emergency_flow_ns.2,emergency_encrypted,668
744.0,J2,emergency_flow.3,emergency_encrypted,628
744.0,J2,emergency_flow_ns.2,emergency_encrypted,668
745.0,J2,emergency_flow.3,emergency_encrypted,628
745.0,J2,emergency_flow_ns.2,emergency_encrypted,668
746.0,J2,emergency_flow.3,emergency_encrypted,628
746.0,J2,emergency_flow_ns.2,emergency_encrypted,668
747.0,J2,emergency_flow.3,emergency_encrypted,628
747.0,J2,emergency_flow_ns.2,emergency_encrypted,668
748.0,J2,emergency_flow.3,emergency_encrypted,628
748.0,J2,emergency_flow_ns.2,emergency_encrypted,668
749.0,J2,emergency_flow.3,emergency_encrypted,628
749.0,J2,emergency_flow_ns.2,emergency_encrypted,668
750.0,J2,emergency_flow.3,emergency_encrypted,628
750.0,J2,emergency_flow_ns.2,emergency_encrypted,668
751.0,J2,emergency_flow.3,emergency_encrypted,664
751.0,J2,emergency_flow_ns.2,emergency_encrypted,668
752.0,J2,emergency_flow.3,emergency_encrypted,664
752.0,J2,emergency_flow_ns.2,emergency_encrypted,668
753.0,J2,emergency_flow.3,emergency_encrypted,660
754.0,J2,emergency_flow.3,emergency_encrypted,664
755.0,J2,emergency_flow.3,emergency_encrypted,664
756.0,J2,emergency_flow.3,emergency_encrypted,664
757.0,J2,emergency_flow.3,emergency_encrypted,664
758.0,J2,emergency_flow.3,emergency_encrypted,664
759.0,J2,emergency_flow.3,emergency_encrypted,664
760.0,J2,emergency_flow.3,emergency_encrypted,664
761.0,J2,emergency_flow.3,emergency_encrypted,664
762.0,J2,emergency_flow.3,emergency_encrypted,664
763.0,J2,emergency_flow.3,emergency_encrypted,664
780.0,J3,emergency_flow.3,emergency_encrypted,664
781.0,J3,emergency_flow.3,emergency_encrypted,664
782.0,J3,emergency_flow.3,emergency_encrypted,664
783.0,J3,emergency_flow.3,emergency_encrypted,664
784.0,J3,emergency_flow.3,emergency_encrypted,664
785.0,J3,emergency_flow.3,emergency_encrypted,664
786.0,J3,emergency_flow.3,emergency_encrypted,664
787.0,J3,emergency_flow.3,emergency_encrypted,664
788.0,J3,emergency_flow.3,emergency_encrypted,664
789.0,J3,emergency_flow.3,emergency_encrypted,664
790.0,J3,emergency_flow.3,emergency_encrypted,664
791.0,J3,emergency_flow.3,emergency_encrypted,664
792.0,J3,emergency_flow.3,emergency_encrypted,664
793.0,J3,emergency_flow.3,emergency_encrypted,664
794.0,J3,emergency_flow.3,emergency_encrypted,664
795.0,J3,emergency_flow.3,emergency_encrypted,664
796.0,J3,emergency_flow.3,emergency_encrypted,664
797.0,J3,emergency_flow.3,emergency_encrypted,664
798.0,J3,emergency_flow.3,emergency_encrypted,664
799.0,J3,emergency_flow.3,emergency_encrypted,664
800.0,J3,emergency_flow.3,emergency_encrypted,664
801.0,J3,emergency_flow.3,emergency_encrypted,664
802.0,J3,emergency_flow.3,emergency_encrypted,664
897.0,J2,emergency_flow.4,emergency_encrypted,664
898.0,J2,emergency_flow.4,emergency_encrypted,664
899.0,J2,emergency_flow.4,emergency_encrypted,664
900.0,J2,emergency_flow.4,emergency_encrypted,664
901.0,J2,emergency_flow.4,emergency_encrypted,664
902.0,J2,emergency_flow.4,emergency_encrypted,664
903.0,J2,emergency_flow.4,emergency_encrypted,664
904.0,J2,emergency_flow.4,emergency_encrypted,664
905.0,J2,emergency_flow.4,emergency_encrypted,664
906.0,J2,emergency_flow.4,emergency_encrypted,664
907.0,J2,emergency_flow.4,emergency_encrypted,664
908.0,J2,emergency_flow.4,emergency_encrypted,660
909.0,J2,emergency_flow.4,emergency_encrypted,664
910.0,J2,emergency_flow.4,emergency_encrypted,664
911.0,J2,emergency_flow.4,emergency_encrypted,664
912.0,J2,emergency_flow.4,emergency_encrypted,664
913.0,J2,emergency_flow.4,emergency_encrypted,664
914.0,J2,emergency_flow.4,emergency_encrypted,664
915.0,J2,emergency_flow.4,emergency_encrypted,664
916.0,J2,emergency_flow.4,emergency_encrypted,664
917.0,J2,emergency_flow.4,emergency_encrypted,664
918.0,J2,emergency_flow.4,emergency_encrypted,664
919.0,J2,emergency_flow.4,emergency_encrypted,664
935.0,J3,emergency_flow.4,emergency_encrypted,660
936.0,J3,emergency_flow.4,emergency_encrypted,664
937.0,J3,emergency_flow.4,emergency_encrypted,664
938.0,J3,emergency_flow.4,emergency_encrypted,664
939.0,J3,emergency_flow.4,emergency_encrypted,664
940.0,J3,emergency_flow.4,emergency_encrypted,664
941.0,J3,emergency_flow.4,emergency_encrypted,664
942.0,J3,emergency_flow.4,emergency_encrypted,664
943.0,J3,emergency_flow.4,emergency_encrypted,664
944.0,J3,emergency_flow.4,emergency_encrypted,664
945.0,J3,emergency_flow.4,emergency_encrypted,664
946.0,J3,emergency_flow.4,emergency_encrypted,664
947.0,J3,emergency_flow.4,emergency_encrypted,664
948.0,J3,emergency_flow.4,emergency_encrypted,664
949.0,J3,emergency_flow.4,emergency_encrypted,664
950.0,J3,emergency_flow.4,emergency_encrypted,664
951.0,J3,emergency_flow.4,emergency_encrypted,664
952.0,J3,emergency_flow.4,emergency_encrypted,664
953.0,J3,emergency_flow.4,emergency_encrypted,664
954.0,J3,emergency_flow.4,emergency_encrypted,664
955.0,J3,emergency_flow.4,emergency_encrypted,664
956.0,J3,emergency_flow.4,emergency_encrypted,664
957.0,J3,emergency_flow.4,emergency_encrypted,664
967.0,J2,emergency_flow_ns.3,emergency_encrypted,668
968.0,J2,emergency_flow_ns.3,emergency_encrypted,668
969.0,J2,emergency_flow_ns.3,emergency_encrypted,668
970.0,J2,emergency_flow_ns.3,emergency_encrypted,668
971.0,J2,emergency_flow_ns.3,emergency_encrypted,668
972.0,J2,emergency_flow_ns.3,emergency_encrypted,668
973.0,J2,emergency_flow_ns.3,emergency_encrypted,668
974.0,J2,emergency_flow_ns.3,emergency_encrypted,664
975.0,J2,emergency_flow_ns.3,emergency_encrypted,668
976.0,J2,emergency_flow_ns.3,emergency_encrypted,668
977.0,J2,emergency_flow_ns.3,emergency_encrypted,668
978.0,J2,emergency_flow_ns.3,emergency_encrypted,668
979.0,J2,emergency_flow_ns.3,emergency_encrypted,668
980.0,J2,emergency_flow_ns.3,emergency_encrypted,668
981.0,J2,emergency_flow_ns.3,emergency_encrypted,668
982.0,J2,emergency_flow_ns.3,emergency_encrypted,668
983.0,J2,emergency_flow_ns.3,emergency_encrypted,668
984.0,J2,emergency_flow_ns.3,emergency_encrypted,668
985.0,J2,emergency_flow_ns.3,emergency_encrypted,668
986.0,J2,emergency_flow_ns.3,emergency_encrypted,668
987.0,J2,emergency_flow_ns.3,emergency_encrypted,668
988.0,J2,emergency_flow_ns.3,emergency_encrypted,668
989.0,J2,emergency_flow_ns.3,emergency_encrypted,668
